address,district,area,bedrooms,garage,type,rent,total,area_z,bedrooms_z,garage_z,standard_score,high_standard,standard_score_type,high_standard_type
Avenida Raimundo Pereira de Magalhães,Jardim Iris,66,2,1,Apartamento,1600,2212,-0.25516181987758724,0.03257732861801848,-0.05536504964913233,-0.27794954090870105,0,-0.1625560762582304,0
Rua Doutor Virgílio de Carvalho Pinto,Pinheiros,110,2,2,Apartamento,8500,10230,0.33940395660022715,0.03257732861801848,0.8278139635038533,1.1997952487220989,0,1.819419911466253,0
Rua Macajuba,Jardim Iracema,26,1,0,Casa,730,743,-0.7956761621301458,-1.0421968680895024,-0.9385440628021179,-2.776417093021766,0,-3.298496843707053,0
Rua Xavier Gouveia,Parque Colonial,128,3,2,Apartamento,3900,6396,0.5826354106138785,1.1073515253255395,0.8278139635038533,2.5178008994432712,0,3.428149350302866,1
Rua Maria Carolina,Jardim Paulistano,27,1,1,Studio e kitnet,5000,5779,-0.7821633035738318,-1.0421968680895024,-0.05536504964913233,-1.8797252213124664,0,1.1023977880640603,0
Rua Washington Luís,Centro Histórico de São Paulo,23,1,1,Studio e kitnet,1600,2502,-0.8362147377990877,-1.0421968680895024,-0.05536504964913233,-1.9337766555377225,0,0.6676651327977572,0
Rua Joaquim Floriano,Itaim Bibi,33,1,0,Studio e kitnet,6200,7179,-0.7010861522359481,-1.0421968680895024,-0.9385440628021179,-2.6818270831275686,0,-0.4004761767592616,0
Alameda Lorena,Jardim Paulista,26,1,1,Studio e kitnet,4000,4779,-0.7956761621301458,-1.0421968680895024,-0.05536504964913233,-1.8932380798687805,0,0.9937146242474845,0
Rua Desembargador Júlio César de Faria,Jardim Bonfiglioli,72,3,1,Apartamento,1800,2449,-0.17408466853970347,1.1073515253255395,-0.05536504964913233,0.8779018071367036,0,1.210044031186914,0
Rua Turiassu,Perdizes,39,2,0,Apartamento,4900,6089,-0.6200090008980643,0.03257732861801848,-0.9385440628021179,-1.5259757350821639,0,-1.8100155111781333,0
Rua Hermeto Lima,Vila Alpina,42,2,1,Apartamento,2100,2416,-0.5794704252291224,0.03257732861801848,-0.05536504964913233,-0.6022581462602363,0,-0.634814739041168,0
Rua Cayowaá,Perdizes,170,3,3,Apartamento,6000,10960,1.150175469979065,1.1073515253255395,1.7109929766568388,3.9685199719614435,1,5.370770449462105,1
Rua Engenheiro Pegado,Vila Carrão,140,3,3,Casa,10000,10390,0.744789713289646,1.1073515253255395,1.7109929766568388,3.563134215272024,0,1.571179368448612,0
Avenida Giovanni Gronchi,Vila Andrade,96,2,2,Apartamento,4200,5812,0.15022393681183166,0.03257732861801848,0.8278139635038533,1.0106152289337034,0,1.5439356915095395,0
Rua Padre Bento Ibáñez,Jardim Prudência,49,2,1,Apartamento,2220,3019,-0.48488041533492465,0.03257732861801848,-0.05536504964913233,-0.5076681363660385,0,-0.4970726290628113,0
Rua Coronel Oscar Porto,Paraíso,96,2,1,Apartamento,3000,4168,0.15022393681183166,0.03257732861801848,-0.05536504964913233,0.12743621578071782,0,0.4277672522204416,0
Rua Senador César Lacerda Vergueiro,Sumarezinho,84,3,2,Apartamento,6000,7851,-0.011930365863935899,1.1073515253255395,0.8278139635038533,1.923235122965457,0,2.562341801867481,0
Rua Indiana,Brooklin Paulista,120,2,2,Casa,4000,4336,0.4745325421633668,0.03257732861801848,0.8278139635038533,1.3349238342852385,0,-0.1781022287662825,0
Rua Sócrates,Vila Sofia,92,4,2,Apartamento,2611,4404,0.09617250258657581,2.1821257220330605,0.8278139635038533,3.1061121881234897,0,3.9742967978778703,1
"Indianópolis, São Paulo - Sp, 04077-020, Brasil",Indianópolis,100,3,2,Apartamento,7000,8126,0.20427537103708754,1.1073515253255395,0.8278139635038533,2.1394408598664802,0,2.877180910389439,0
Rua Apiacás,Pompeia,25,1,0,Apartamento,3560,4130,-0.8091890206864598,-1.0421968680895024,-0.9385440628021179,-2.78992995157808,0,-3.3400351728842574,0
Avenida Professor Ascendino Reis,Vila Clementino,27,1,0,Studio e kitnet,2695,3339,-0.7821633035738318,-1.0421968680895024,-0.9385440628021179,-2.762904234465452,0,-1.0525751596587163,0
Rua Francisco Leitão,Jardim America,82,1,1,Apartamento,8000,9187,-0.038956082976563826,-1.0421968680895024,-0.05536504964913233,-1.1365180007151985,0,-1.102252409485682,0
Rua Barão do Triunfo,Brooklin,116,2,3,Apartamento,7000,9810,0.42048110793811094,0.03257732861801848,1.7109929766568388,2.1640514132129685,0,3.0536530164510856,0
Rua Calixto da Mota,Vila Mariana,44,1,1,Apartamento,3900,5848,-0.5524447081164945,-1.0421968680895024,-0.05536504964913233,-1.6500066258551291,0,-1.8499952922253333,0
Rua Catão,Vila Romana,42,1,0,Apartamento,1656,2139,-0.5794704252291224,-1.0421968680895024,-0.9385440628021179,-2.560211356120743,0,-3.005518620079676,0
Rua João Moura,Pinheiros,185,2,3,Apartamento,10000,13160,1.3528683483237745,0.03257732861801848,1.7109929766568388,3.0964386535986317,0,4.411396671952032,1
Rua Franklin do Amaral,Vila Nova Cachoeirinha,42,2,1,Apartamento,2500,3036,-0.5794704252291224,0.03257732861801848,-0.05536504964913233,-0.6022581462602363,0,-0.634814739041168,0
Rua Joaquim Guarani,Jardim das Acacias,20,1,0,Studio e kitnet,3061,3500,-0.8767533134680295,-1.0421968680895024,-0.9385440628021179,-2.85749424435965,0,-1.8133573063747468,0
Avenida Raimundo Pereira de Magalhães,Pirituba,53,2,1,Apartamento,3000,3625,-0.4308289811096688,0.03257732861801848,-0.05536504964913233,-0.45361670214078265,0,-0.41836285193232164,0
Avenida Pavão,Indianópolis,144,3,2,Apartamento,5330,8143,0.798841147514902,1.1073515253255395,0.8278139635038533,2.7340066363442945,0,3.742988458824825,1
Rua Conselheiro Brotero,Santa Cecilia,70,2,1,Apartamento,2700,3905,-0.20111038565233139,0.03257732861801848,-0.05536504964913233,-0.22389810668344523,0,-0.0838462991277408,0
Rua Doutor Nicolino Morena,Vila Constança,73,3,1,Apartamento,3375,4085,-0.1605718099833895,1.1073515253255395,-0.05536504964913233,0.8914146656930176,0,1.2297214754695365,0
Rua Correia Dias,Paraíso,27,1,0,Studio e kitnet,3500,4339,-0.7821633035738318,-1.0421968680895024,-0.9385440628021179,-2.762904234465452,0,-1.0525751596587163,0
Rua Édison,Campo Belo,83,2,1,Apartamento,4800,6618,-0.025443224420249863,0.03257732861801848,-0.05536504964913233,-0.048230945451363715,0,0.1719604765463504,0
Avenida Rebouças,Pinheiros,38,1,1,Apartamento,3500,4116,-0.6335218594543782,-1.0421968680895024,-0.05536504964913233,-1.7310837771930128,0,-1.9680599579210678,0
Rua Desembargador Aragão,Vila Mariana,23,1,0,Apartamento,2500,2892,-0.8362147377990877,-1.0421968680895024,-0.9385440628021179,-2.8169556686907082,0,-3.3793900614495023,0
Rua Doutor Roberto Feijó,Vila Prudente,151,4,2,Casa,4000,4435,0.8934311574090997,2.1821257220330605,0.8278139635038533,3.903370842946013,1,1.944667264679356,0
Rua Henri Dunant,Santo Amaro,105,3,1,Apartamento,4400,6039,0.2718396638186573,1.1073515253255395,-0.05536504964913233,1.3238261394950646,0,1.8593996925134533,0
Avenida Jandira,Indianópolis,162,3,3,Apartamento,10500,13570,1.0420726015285533,1.1073515253255395,1.7109929766568388,3.8604171035109314,1,5.213350895201126,1
Rua Azevedo Soares,Vila Gomes Cardim,172,3,3,Apartamento,12000,14970,1.177201187091693,1.1073515253255395,1.7109929766568388,3.9955456890740715,1,5.410125338027351,1
Rua Afonso Braz,Vila Nova Conceição,27,1,0,Studio e kitnet,4080,4737,-0.7821633035738318,-1.0421968680895024,-0.9385440628021179,-2.762904234465452,0,-1.0525751596587163,0
Rua Doutor José de Andrade Figueira,Vila Suzana,110,3,2,Apartamento,4000,5431,0.33940395660022715,1.1073515253255395,0.8278139635038533,2.27456944542962,0,3.073955353215663,0
Alameda Franca,Jardim Paulista,75,2,1,Apartamento,3300,5372,-0.13354609287076158,0.03257732861801848,-0.05536504964913233,-0.15633381390187542,0,0.01454092228537119,0
Avenida Nova Independência,Brooklin,125,2,3,Apartamento,9200,11960,0.5420968349449367,0.03257732861801848,1.7109929766568388,2.285667140219794,0,3.230750014994687,1
Avenida Esperança,Centro,170,4,4,Apartamento,7800,10190,1.150175469979065,2.1821257220330605,2.594171989809824,5.926473181821949,1,7.741474330500614,1
Avenida Padre Antônio José dos Santos,Cidade Monções,172,3,2,Apartamento,7500,9696,1.177201187091693,1.1073515253255395,0.8278139635038533,3.112366675921086,0,4.293956898738252,1
Rua Serra de Botucatu,Vila Gomes Cardim,78,3,2,Apartamento,2300,3294,-0.09300751720181968,1.1073515253255395,0.8278139635038533,1.842157971627573,0,2.4442771361717464,0
Rua Guaraiúva,Cidade Monções,43,1,1,Studio e kitnet,3199,4214,-0.5659575666728084,-1.0421968680895024,-0.05536504964913233,-1.6635194844114432,0,2.8413284091292725,1
Rua Doutor Djalma Pinheiro Franco,Vila Mascote,25,1,0,Studio e kitnet,865,998,-0.8091890206864598,-1.0421968680895024,-0.9385440628021179,-2.78992995157808,0,-1.269941487291868,0
Alameda Itu,Jardim Paulista,115,3,2,Apartamento,15000,18860,0.406968249381797,1.1073515253255395,0.8278139635038533,2.3421337382111895,0,3.1723425746287752,1
Rua Diego de Castilho,Jardim Fonte do Morumbi,201,3,3,Apartamento,8240,12990,1.569074085224798,1.1073515253255395,1.7109929766568388,4.3874185872071765,1,5.9807712222233995,1
Rua Joaquim Antunes,Pinheiros,89,2,1,Apartamento,11000,13110,0.05563392691763392,0.03257732861801848,-0.05536504964913233,0.03284620588652007,0,0.2900251422420848,0
Rua Francisco Tapajós,Vila Santo Estéfano,70,2,1,Apartamento,2300,3402,-0.20111038565233139,0.03257732861801848,-0.05536504964913233,-0.22389810668344523,0,-0.0838462991277408,0
Rua dos Franceses,Morro dos Ingleses,37,1,1,Apartamento,2210,4049,-0.6470347180106922,-1.0421968680895024,-0.05536504964913233,-1.7445966357493268,0,-1.9877374022036902,0
Rua Casa do Ator,Vila Olímpia,100,3,1,Apartamento,3700,5671,0.20427537103708754,1.1073515253255395,-0.05536504964913233,1.2562618467134947,0,1.7610124711003412,0
Avenida Ibirapuera,Indianópolis,27,1,1,Apartamento,2960,5366,-0.7821633035738318,-1.0421968680895024,-0.05536504964913233,-1.8797252213124664,0,-2.1845118450299146,0
Rua Santa Justina,Vila Olímpia,26,1,1,Apartamento,3800,5622,-0.7956761621301458,-1.0421968680895024,-0.05536504964913233,-1.8932380798687805,0,-2.2041892893125365,0
Avenida Professor Francisco Morato,Vila Sônia,77,2,1,Apartamento,2800,3495,-0.10652037575813364,0.03257732861801848,-0.05536504964913233,-0.12930809678924748,0,0.053895810850616004,0
Avenida Presidente Humberto de Alencar Castelo Branco,Jardim Guarulhos,78,2,1,Apartamento,1250,1710,-0.09300751720181968,0.03257732861801848,-0.05536504964913233,-0.11579523823293353,0,0.0735732551332384,0
Dona Maria Pera,São Judas,90,3,2,Apartamento,2900,4189,0.06914678547394788,1.1073515253255395,0.8278139635038533,2.0043122743033406,0,2.6804064675632153,0
Rua Passo da Pátria,Bela Aliança,101,3,2,Apartamento,3600,5412,0.2177882295934015,1.1073515253255395,0.8278139635038533,2.1529537184227943,0,2.8968583546720614,0
Rua São Gil,Tatuapé,105,3,3,Apartamento,5500,7117,0.2718396638186573,1.1073515253255395,1.7109929766568388,3.090184165801036,0,4.09173657109165,1
Rua Bandeira Paulista,Itaim Bibi,80,1,2,Apartamento,6500,11360,-0.06598180008919176,-1.0421968680895024,0.8278139635038533,-0.280364704674841,0,-0.025438858761829053,0
Rua Diana,Perdizes,127,3,2,Apartamento,8200,10200,0.5691225520575646,1.1073515253255395,0.8278139635038533,2.5042880408869577,0,3.408471906020244,1
Rua Engenheiro Sá Freire,Jardim Ângela (zona Leste),57,1,1,Casa,1000,1204,-0.37677754688441295,-1.0421968680895024,-0.05536504964913233,-1.4743394646230477,0,-2.350093109305687,0
Rua Teixeira Leite,Liberdade,75,1,0,Apartamento,1700,2119,-0.13354609287076158,-1.0421968680895024,-0.9385440628021179,-2.114287023762382,0,-2.3561629587531367,0
Rua Doutor Solon Fernandes,Vila Rosalia,40,1,0,Studio e kitnet,1200,1416,-0.6064961423417503,-1.0421968680895024,-0.9385440628021179,-2.5872370732333705,0,0.3603059699567688,0
Avenida Professor Abraão de Morais,Saúde,145,3,2,Casa,3600,3986,0.8123540060712159,1.1073515253255395,0.8278139635038533,2.747519494900609,0,0.9766717782259053,0
Rua Doutor Joaquim D'aquino Fonseca,Sítio do Mandaqui,90,2,1,Casa,1500,1563,0.06914678547394788,0.03257732861801848,-0.05536504964913233,0.046359064442834025,0,-1.1166755147182417,0
Avenida Júlio Buono,Vila Gustavo,45,2,0,Apartamento,1600,1763,-0.5389318495601805,0.03257732861801848,-0.9385440628021179,-1.4448985837442798,0,-1.6919508454823988,0
Rua Dona Cesária Fagundes,Saúde,125,4,2,Casa,3200,3465,0.5420968349449367,2.1821257220330605,0.8278139635038533,3.5520365204818507,0,1.6890756049947684,0
Rua do Oratório,Alto da Mooca,70,2,0,Apartamento,1577,1637,-0.20111038565233139,0.03257732861801848,-0.9385440628021179,-1.1070771198364309,0,-1.2000147384168387,0
Avenida Sapopemba,Vila Regente Feijó,36,1,0,Casa,950,1057,-0.6605475765670061,-1.0421968680895024,-0.9385440628021179,-2.6412885074586265,0,-3.2001923592129815,0
Rua Santa Luzia,Liberdade,40,1,0,Apartamento,1450,1776,-0.6064961423417503,-1.0421968680895024,-0.9385440628021179,-2.5872370732333705,0,-3.044873508644921,0
Rua João Pimentel,Parque Peruche,60,1,0,Casa,1263,1346,-0.336238971215471,-1.0421968680895024,-0.9385440628021179,-2.316979902107091,0,-2.964261596427208,0
Rua Edvard Carmilo,Jardim Celeste,35,2,0,Apartamento,1300,1647,-0.6740604351233201,0.03257732861801848,-0.9385440628021179,-1.5800271693074195,0,-1.8887252883086227,0
Rua Águas Claras,Jardim Peri,70,2,1,Casa em condomínio,1650,1814,-0.20111038565233139,0.03257732861801848,-0.05536504964913233,-0.22389810668344523,0,-0.9428696348390702,0
Rua Luiz Grassmann,Jardim Mirante,35,1,0,Apartamento,1500,1858,-0.6740604351233201,-1.0421968680895024,-0.9385440628021179,-2.6548013660149405,0,-3.1432607300580333,0
Rua Gastão Madeira,Vila Maria Alta,48,1,0,Casa,1150,1308,-0.4983932738912386,-1.0421968680895024,-0.9385440628021179,-2.479134204782859,0,-3.082226977820095,0
Rua Marquês de Abrantes,Chácara Tatuapé,45,1,0,Casa,1402,1542,-0.5389318495601805,-1.0421968680895024,-0.9385440628021179,-2.519672780451801,0,-3.1117183231683163,0
Rua Alfredo Pujol,Santana,60,2,1,Apartamento,1500,2463,-0.336238971215471,0.03257732861801848,-0.05536504964913233,-0.3590266922465849,0,-0.28062074195396486,0
Rua Carlo Pallavicino,Jardim Vivan,70,2,1,Apartamento,1155,1559,-0.20111038565233139,0.03257732861801848,-0.05536504964913233,-0.22389810668344523,0,-0.0838462991277408,0
Rua Tenente Coronel Soares Neiva,Vila Aricanduva,55,1,1,Casa,1500,1610,-0.40380326399704086,-1.0421968680895024,-0.05536504964913233,-1.5013651817356755,0,-2.3697540062045013,0
Rua Doutor Solon Fernandes,Vila Rosalia,55,1,0,Studio e kitnet,1350,1556,-0.40380326399704086,-1.0421968680895024,-0.9385440628021179,-2.384544194888661,0,1.9905534272054055,0
Rua Eunice,Vila Ré,60,1,0,Casa,1150,1199,-0.336238971215471,-1.0421968680895024,-0.9385440628021179,-2.316979902107091,0,-2.964261596427208,0
Rua Vergueiro,Vila Firmiano Pinto,65,1,0,Apartamento,1596,1787,-0.2686746784339012,-1.0421968680895024,-0.9385440628021179,-2.2494156093255215,0,-2.552937401579361,0
Rua Cristóvão Bezerra Dantas,Parque Vitoria,60,1,0,Casa,1130,1222,-0.336238971215471,-1.0421968680895024,-0.9385440628021179,-2.316979902107091,0,-2.964261596427208,0
Praça Santa Adelaide,Cidade Vargas,70,2,2,Casa,2500,2690,-0.20111038565233139,0.03257732861801848,0.8278139635038533,0.6592809064695404,0,-0.669624651236643,0
Rua Pio Xii,Liberdade,60,2,1,Apartamento,3000,4119,-0.336238971215471,0.03257732861801848,-0.05536504964913233,-0.3590266922465849,0,-0.28062074195396486,0
Rua José Piedade,Vila Dalila,30,1,1,Casa,650,769,-0.74162472790489,-1.0421968680895024,-0.05536504964913233,-1.8391866456435246,0,-2.6155152174396816,0
Rua Joel Jorge de Melo,Vila Mariana,48,1,0,Casa,1980,2211,-0.4983932738912386,-1.0421968680895024,-0.9385440628021179,-2.479134204782859,0,-3.082226977820095,0
Rua Bimbarra,Vila Formosa,53,2,2,Apartamento,2800,3808,-0.4308289811096688,0.03257732861801848,0.8278139635038533,0.429562311012203,0,0.6978055873567762,0
Rua Madrid,Parque Sevilha,120,3,1,Casa,2618,3124,0.4745325421633668,1.1073515253255395,-0.05536504964913233,1.526519017839774,0,0.0872507345209822,0
Avenida Paes de Barros,Mooca,60,1,0,Apartamento,1500,2152,-0.336238971215471,-1.0421968680895024,-0.9385440628021179,-2.316979902107091,0,-2.651324622992473,0
Rua Serra de Jairé,Quarta Parada,38,2,0,Studio e kitnet,1820,2268,-0.6335218594543782,0.03257732861801848,-0.9385440628021179,-1.5394885936384777,0,5.023729400910758,1
Rua Umburetama,Ipiranga,120,4,1,Casa,3700,4107,0.4745325421633668,2.1821257220330605,-0.05536504964913233,2.601293214547295,0,0.9962635302779898,0
Rua Emílio Lessore,Piqueri,110,3,4,Casa,3000,3294,0.33940395660022715,1.1073515253255395,2.594171989809824,4.040927471735591,1,1.9199257474361386,0
Rua Vicente Amato Sobrinho,Jaraguá,63,2,2,Casa em condomínio,1340,1572,-0.29570039554652916,0.03257732861801848,0.8278139635038533,0.5646908965753425,0,-0.31062452215785785,0
Rua Doutor Brasilio Machado,Santa Cecília,115,3,0,Apartamento,4300,5472,0.406968249381797,1.1073515253255395,-0.9385440628021179,0.5757757119052186,0,0.9400056960505794,0
Rua Irmã Maria Amélia,Vila Pirituba,50,1,1,Casa,1150,1259,-0.4713675567786107,-1.0421968680895024,-0.05536504964913233,-1.5689294745172453,0,-2.4189062484515373,0
Avenida Secundino Domingues,Jardim Independência,35,1,0,Apartamento,1000,1103,-0.6740604351233201,-1.0421968680895024,-0.9385440628021179,-2.6548013660149405,0,-3.1432607300580333,0
Rua Guaianazes,Campos Elíseos,57,2,0,Apartamento,1683,2018,-0.37677754688441295,0.03257732861801848,-0.9385440628021179,-1.2827442810685123,0,-1.45582151409093,0
Rua José Rangel de Camargo,Parque Peruche,60,2,0,Casa,2300,2435,-0.336238971215471,0.03257732861801848,-0.9385440628021179,-1.2422057053995705,0,-2.055248800670201,0
Rua Henrique Sertório,Tatuapé,39,1,0,Casa,1100,1247,-0.6200090008980643,-1.0421968680895024,-0.9385440628021179,-2.6007499317896845,0,-3.1707010138647598,0
Rua Guaianases,Campos Elíseos,39,1,0,Studio e kitnet,800,1141,-0.6200090008980643,-1.0421968680895024,-0.9385440628021179,-2.6007499317896845,0,0.25162280614019295,0
Rua Valson Lopes,Vila Butantã,39,2,0,Apartamento,2700,3096,-0.6200090008980643,0.03257732861801848,-0.9385440628021179,-1.5259757350821639,0,-1.8100155111781333,0
Maria Curupaiti,Vila Ester (zona Norte),60,2,1,Apartamento,1505,2176,-0.336238971215471,0.03257732861801848,-0.05536504964913233,-0.3590266922465849,0,-0.28062074195396486,0
Rua Umburetama,Ipiranga,70,2,1,Casa,1950,1983,-0.20111038565233139,0.03257732861801848,-0.05536504964913233,-0.22389810668344523,0,-1.313284483706386,0
Rua dos Carmelitas,Sé,41,1,0,Apartamento,868,1358,-0.5929832837854363,-1.0421968680895024,-0.9385440628021179,-2.5737242146770565,0,-3.025196064362299,0
Travessa Francisco Benetti,Vila Cruzeiro,130,2,1,Casa,2516,2626,0.6096611277265065,0.03257732861801848,-0.05536504964913233,0.5868734066953926,0,-0.7234575767419532,0
Rua Capote Valente,Pinheiros,70,2,1,Casa,3900,4333,-0.20111038565233139,0.03257732861801848,-0.05536504964913233,-0.22389810668344523,0,-1.313284483706386,0
Rua Ada Negri,Santo Amaro,22,1,0,Studio e kitnet,1050,1175,-0.8497275963554016,-1.0421968680895024,-0.9385440628021179,-2.830468527247022,0,-1.5959909787415951,0
Rua Tenente Oswaldo Antônio,Parque Edu Chaves,70,2,0,Casa,1712,1785,-0.20111038565233139,0.03257732861801848,-0.9385440628021179,-1.1070771198364309,0,-1.9569443161761289,0
Avenida Engenheiro Heitor Antônio Eiras Garcia,Jardim Esmeralda,50,1,1,Studio e kitnet,2280,2368,-0.4713675567786107,-1.0421968680895024,-0.05536504964913233,-1.5689294745172453,0,3.6021105558453033,1
"Rua Bela Cintra, 32 - Consolação, São Paulo - Sp, Brasil",Consolação,47,1,1,Apartamento,3100,3976,-0.5119061324475526,-1.0421968680895024,-0.05536504964913233,-1.609468050186187,0,-1.790962959377466,0
Rua Jaguariaíva,Vila Guilhermina,40,2,0,Apartamento,1500,1907,-0.6064961423417503,0.03257732861801848,-0.9385440628021179,-1.5124628765258499,0,-1.790338066895511,0
